iter	Logloss
5424	0.1546312768
5425	0.1546020837
5426	0.1545850914
5427	0.154566484
5428	0.1545356272
5429	0.1545117723
5430	0.1544821951
5431	0.1544582411
5432	0.1544264301
5433	0.1544098652
5434	0.1543889043
5435	0.1543703399
5436	0.1543348798
5437	0.1543012835
5438	0.1542806598
5439	0.1542595023
5440	0.1542300075
5441	0.154213358
5442	0.1541883215
5443	0.1541648749
5444	0.1541491244
5445	0.1541266965
5446	0.1540976106
5447	0.1540701935
5448	0.1540498446
5449	0.1540208369
5450	0.1539903836
5451	0.1539657122
5452	0.1539511319
5453	0.153932202
5454	0.1539124079
5455	0.1538829901
5456	0.1538619756
5457	0.1538373747
5458	0.1538017755
5459	0.1537699322
5460	0.1537436289
5461	0.1537239576
5462	0.1536912398
5463	0.1536669301
5464	0.1536341091
5465	0.1535990811
5466	0.1535675418
5467	0.1535449327
5468	0.153521594
5469	0.1534977936
5470	0.1534700971
5471	0.1534464784
5472	0.1534055959
5473	0.15338817
5474	0.1533534249
5475	0.1533195915
5476	0.153286972
5477	0.1532580004
5478	0.1532433552
5479	0.1532127725
5480	0.153186501
5481	0.1531531603
5482	0.1531222702
5483	0.1530983291
5484	0.1530645938
5485	0.1530382125
5486	0.1530074691
5487	0.1529851416
5488	0.1529632586
5489	0.152942768
5490	0.1529243481
5491	0.1529064871
5492	0.1528875443
5493	0.1528676814
5494	0.1528416896
5495	0.1528187281
5496	0.1527897401
5497	0.15277281
5498	0.1527443312
5499	0.1527226873
5500	0.1527073417
5501	0.1526846636
5502	0.1526663602
5503	0.1526487425
5504	0.1526158113
5505	0.1525901295
5506	0.1525652086
5507	0.1525477931
5508	0.1525238316
5509	0.1525006033
5510	0.1524798459
5511	0.1524524229
5512	0.1524364463
5513	0.15240682
5514	0.152382507
5515	0.1523546609
5516	0.152332884
5517	0.1523065179
5518	0.1522908861
5519	0.1522573608
5520	0.152220817
5521	0.1521960589
5522	0.1521734678
5523	0.1521561278
5524	0.1521248459
5525	0.1521041942
5526	0.1520881065
5527	0.1520626443
5528	0.1520467437
5529	0.1520133712
5530	0.1519902244
5531	0.1519624187
5532	0.1519385326
5533	0.1519074683
5534	0.1518908711
5535	0.1518686679
5536	0.1518353647
5537	0.1518062793
5538	0.1517705718
5539	0.15174102
5540	0.1517258977
5541	0.1517024944
5542	0.1516667432
5543	0.1516372135
5544	0.1516113043
5545	0.151580816
5546	0.1515660025
5547	0.1515416688
5548	0.1515165919
5549	0.1514948972
5550	0.1514575604
5551	0.1514225226
5552	0.1513990312
5553	0.1513824714
5554	0.1513607531
5555	0.1513400473
5556	0.1513208264
5557	0.1513033884
5558	0.1512858691
5559	0.1512524423
5560	0.151222743
5561	0.1512013082
5562	0.1511678837
5563	0.1511340827
5564	0.1511158992
5565	0.1510830546
5566	0.1510521813
5567	0.1510302659
5568	0.151011563
5569	0.1509874308
5570	0.1509624239
5571	0.1509308591
5572	0.1508928573
5573	0.1508659222
5574	0.1508485563
5575	0.1508131501
5576	0.1507854216
5577	0.1507643783
5578	0.1507394261
5579	0.1507257483
5580	0.1506959473
5581	0.1506784931
5582	0.1506543218
5583	0.1506300159
5584	0.1506165967
5585	0.1505937192
5586	0.1505734362
5587	0.1505425404
5588	0.1505125214
5589	0.1504849478
5590	0.1504648367
5591	0.150427188
5592	0.1503992904
5593	0.1503811545
5594	0.1503524989
5595	0.1503365757
5596	0.1503155916
5597	0.1502843416
5598	0.1502672101
5599	0.1502434589
5600	0.1502263755
5601	0.1502068812
5602	0.1501721852
5603	0.1501503504
5604	0.1501287778
5605	0.1501032405
5606	0.1500650047
5607	0.1500400728
5608	0.1500235429
5609	0.1499928119
5610	0.1499664338
5611	0.149933923
5612	0.1499052157
5613	0.1498803046
5614	0.1498551191
5615	0.1498186719
5616	0.1497957398
5617	0.149766624
5618	0.149755618
5619	0.1497265318
5620	0.1497012436
5621	0.1496805072
5622	0.1496517264
5623	0.1496203935
5624	0.1496011351
5625	0.1495740729
5626	0.1495615967
5627	0.1495297999
5628	0.1495075392
5629	0.1494761411
5630	0.1494597834
5631	0.1494437298
5632	0.1494125011
5633	0.1493902104
5634	0.1493662113
5635	0.1493409341
5636	0.1493295057
5637	0.1493011274
5638	0.1492749472
5639	0.1492557234
5640	0.1492367689
5641	0.1492066229
5642	0.1491928265
5643	0.1491703912
5644	0.1491475494
5645	0.1491341641
5646	0.1491135243
5647	0.1490957586
5648	0.1490756075
5649	0.1490394143
5650	0.1490177615
5651	0.1489816994
5652	0.1489597915
5653	0.1489331065
5654	0.1489140818
5655	0.1488969858
5656	0.1488713211
5657	0.1488424424
5658	0.148815967
5659	0.1487935655
5660	0.1487652982
5661	0.1487423538
5662	0.1487287019
5663	0.1486978097
5664	0.1486762786
5665	0.1486427843
5666	0.1486196612
5667	0.1485953183
5668	0.1485856825
5669	0.1485667619
5670	0.1485469194
5671	0.1485313909
5672	0.1485098561
5673	0.1484886298
5674	0.148467505
5675	0.148443052
5676	0.148427481
5677	0.148414304
5678	0.1483982378
5679	0.1483649467
5680	0.1483350158
5681	0.1483085357
5682	0.1482762175
5683	0.1482337466
5684	0.1482008468
5685	0.1481836486
5686	0.148157916
5687	0.148130099
5688	0.1481042267
5689	0.1480854058
5690	0.1480710252
5691	0.1480559964
5692	0.1480403071
5693	0.1480016984
5694	0.1479771824
5695	0.1479554808
5696	0.1479309997
5697	0.1479027392
5698	0.1478701155
5699	0.1478469399
5700	0.1478259052
5701	0.1478047272
5702	0.1477969914
5703	0.1477791931
5704	0.1477512441
5705	0.147723957
5706	0.1477056386
5707	0.1476761555
5708	0.1476464572
5709	0.1476223636
5710	0.1475904245
5711	0.1475665124
5712	0.1475347101
5713	0.1475084221
5714	0.1474797903
5715	0.1474531473
5716	0.1474314927
5717	0.1474257478
5718	0.1473998826
5719	0.1473819504
5720	0.1473548625
5721	0.1473306694
5722	0.1473060895
5723	0.1472804074
5724	0.1472591348
5725	0.147237666
5726	0.1472090167
5727	0.1471844319
5728	0.1471606811
5729	0.1471362247
5730	0.1471205116
5731	0.147094762
5732	0.1470692131
5733	0.1470432361
5734	0.147018697
5735	0.1469943708
5736	0.1469707473
5737	0.1469451599
5738	0.1469221268
5739	0.1468944331
5740	0.1468770762
5741	0.1468557893
5742	0.1468332497
5743	0.1468110908
5744	0.1467919608
5745	0.1467771423
5746	0.1467519842
5747	0.1467206915
5748	0.1466999768
5749	0.1466856042
5750	0.1466696936
5751	0.146647066
5752	0.1466311922
5753	0.1466178583
5754	0.1466002119
5755	0.1465832527
5756	0.14656773
5757	0.1465414764
5758	0.1465190703
5759	0.14649316
5760	0.1464698231
5761	0.1464419843
5762	0.1464193887
5763	0.1463966355
5764	0.1463818302
5765	0.1463595977
5766	0.1463443099
5767	0.1463174314
5768	0.1463037263
5769	0.1462867172
5770	0.1462598289
5771	0.1462389333
5772	0.1462152314
5773	0.1461816946
5774	0.1461516869
5775	0.1461199352
5776	0.1460893886
5777	0.1460718487
5778	0.1460338121
5779	0.1460164905
5780	0.145995565
5781	0.1459759709
5782	0.1459496029
5783	0.1459335805
5784	0.1459141035
5785	0.1458932884
5786	0.1458670702
5787	0.1458395754
5788	0.1458117274
5789	0.1457947255
5790	0.1457783318
5791	0.1457486306
5792	0.1457289838
5793	0.1456967489
5794	0.1456805334
5795	0.1456583953
5796	0.1456418848
5797	0.1456162899
5798	0.1456005533
5799	0.1455797006
5800	0.1455373508
5801	0.1455107826
5802	0.1454907531
5803	0.1454674727
5804	0.145451303
5805	0.1454171002
5806	0.1454044439
5807	0.1453791221
5808	0.145353255
5809	0.1453241375
5810	0.1452988643
5811	0.1452802497
5812	0.1452598674
5813	0.1452422251
5814	0.1452157154
5815	0.1451963982
5816	0.1451732494
5817	0.1451444109
5818	0.1451253778
5819	0.1450961261
5820	0.1450813341
5821	0.1450573085
5822	0.1450333238
5823	0.1450003716
5824	0.1449845649
5825	0.1449566188
5826	0.1449297816
5827	0.1449061389
5828	0.1448869831
5829	0.1448619873
5830	0.1448324761
5831	0.1448053045
5832	0.1447852949
5833	0.1447484492
5834	0.1447314331
5835	0.1446985207
5836	0.1446767796
5837	0.1446577678
5838	0.1446428647
5839	0.1446298368
5840	0.1446088624
5841	0.1445883276
5842	0.1445674015
5843	0.1445477034
5844	0.1445317771
5845	0.1445081128
5846	0.1444839664
5847	0.1444590976
5848	0.1444337503
5849	0.1444054099
5850	0.1443793391
5851	0.1443578454
5852	0.1443238042
5853	0.1442979108
5854	0.1442829116
5855	0.1442585722
5856	0.1442369064
5857	0.1442063498
5858	0.1441782056
5859	0.1441448333
5860	0.1441245361
5861	0.1441044377
5862	0.1440803377
5863	0.1440440849
5864	0.1440188498
5865	0.1440095113
5866	0.1439890308
5867	0.1439687126
5868	0.1439450901
5869	0.1439180508
5870	0.1438919787
5871	0.143872256
5872	0.1438459777
5873	0.1438225644
5874	0.143798587
5875	0.1437747825
5876	0.1437458711
5877	0.1437311287
5878	0.1437007219
5879	0.1436794609
5880	0.1436497935
5881	0.1436236572
5882	0.1435944475
5883	0.1435820721
5884	0.1435544172
5885	0.143536306
5886	0.1435095852
5887	0.1434923069
5888	0.1434694207
5889	0.1434444819
5890	0.1434176443
5891	0.1433976315
5892	0.1433728488
5893	0.143350269
5894	0.1433275778
5895	0.1433103829
5896	0.1432884564
5897	0.1432568849
5898	0.1432278343
5899	0.143203396
5900	0.1431813466
5901	0.1431693707
5902	0.1431379061
5903	0.1431278063
5904	0.1431017847
5905	0.1430853565
5906	0.1430699927
5907	0.1430541721
5908	0.1430357363
5909	0.1430121779
5910	0.1429891927
5911	0.1429699537
5912	0.1429344235
5913	0.142912916
5914	0.1428954919
5915	0.1428541556
5916	0.1428310228
5917	0.1428134639
5918	0.1427932785
5919	0.1427551319
5920	0.1427365735
5921	0.1427160414
5922	0.1426960142
5923	0.1426627656
5924	0.1426331853
5925	0.1426088789
5926	0.1425919121
5927	0.1425697767
5928	0.1425440289
5929	0.1425206815
5930	0.1424997915
5931	0.1424845707
5932	0.1424740526
5933	0.1424453946
5934	0.1424226641
5935	0.1423975194
5936	0.1423660399
5937	0.1423415173
5938	0.1423232896
5939	0.1423030477
5940	0.1422731072
5941	0.1422480982
5942	0.1422246013
5943	0.1422071802
5944	0.14218244
5945	0.1421507125
5946	0.1421454404
5947	0.1421203474
5948	0.1420907468
5949	0.142064001
5950	0.1420449102
5951	0.142023048
5952	0.1420075141
5953	0.1419728666
5954	0.1419483075
5955	0.1419230766
5956	0.1419106787
5957	0.1418934479
5958	0.1418702344
5959	0.1418403941
5960	0.1417969394
5961	0.141777867
5962	0.1417510182
5963	0.1417323399
5964	0.1416968218
5965	0.1416685097
5966	0.1416426103
5967	0.1416210162
5968	0.141592516
5969	0.141582113
5970	0.1415643909
5971	0.1415497292
5972	0.1415311014
5973	0.1415126488
5974	0.1414856093
5975	0.1414692915
5976	0.141453727
5977	0.1414373229
5978	0.1414063953
5979	0.1413844251
5980	0.1413748311
5981	0.1413591341
5982	0.1413186129
5983	0.1412852245
5984	0.1412664136
5985	0.1412345436
5986	0.1412161596
5987	0.1411895673
5988	0.1411673174
5989	0.1411411071
5990	0.1411198416
5991	0.1410923917
5992	0.14106061
5993	0.1410390418
5994	0.1410046557
5995	0.1409833368
5996	0.1409601277
5997	0.1409340153
5998	0.1409152521
5999	0.1408972557
6000	0.1408787659
6001	0.1408631592
6002	0.1408256516
6003	0.1407911911
6004	0.1407799989
6005	0.1407693846
6006	0.1407549417
6007	0.1407249411
6008	0.1407025332
6009	0.1406839971
6010	0.1406519682
6011	0.1406281951
6012	0.1406101876
6013	0.1405869597
6014	0.1405682385
6015	0.1405548972
6016	0.1405295827
6017	0.1405054296
6018	0.1404873764
6019	0.1404606456
6020	0.1404406049
6021	0.1404121736
6022	0.1403909855
6023	0.1403738516
6024	0.1403461116
6025	0.1403240986
6026	0.1402908255
6027	0.1402712109
6028	0.1402510046
6029	0.1402220596
6030	0.1402069946
6031	0.1401930541
6032	0.1401771583
6033	0.1401527777
6034	0.1401224961
6035	0.1400889655
6036	0.1400587974
6037	0.1400382996
6038	0.1400198699
6039	0.1400088386
6040	0.1399757195
6041	0.1399511825
6042	0.1399224387
6043	0.1398966957
6044	0.139876542
6045	0.1398506893
6046	0.1398360234
6047	0.1398066445
6048	0.1397815167
6049	0.1397628334
6050	0.1397395208
6051	0.1397248461
6052	0.1397007428
6053	0.1396799718
6054	0.1396570896
6055	0.1396301274
6056	0.1396079512
6057	0.1395827517
6058	0.1395657993
6059	0.1395357869
6060	0.1395175979
6061	0.1394922173
6062	0.1394698867
6063	0.1394464244
6064	0.1394232782
6065	0.1393993215
6066	0.1393686866
6067	0.1393446387
6068	0.1393220635
6069	0.1393025042
6070	0.1392836582
6071	0.139251747
6072	0.1392375517
6073	0.1392109395
6074	0.1391891523
6075	0.1391685562
6076	0.1391486025
6077	0.1391263817
6078	0.1391082454
6079	0.1390936701
6080	0.1390751549
6081	0.1390572422
6082	0.139027347
6083	0.1390137766
6084	0.1389968399
6085	0.138985845
6086	0.1389620457
6087	0.138928696
6088	0.1389101067
6089	0.1388992745
6090	0.1388804181
6091	0.138852369
6092	0.1388182958
6093	0.1387937705
6094	0.1387722338
6095	0.1387501173
6096	0.1387282255
6097	0.1387006416
6098	0.1386776374
6099	0.1386545999
6100	0.1386372592
6101	0.1386105612
6102	0.1385845609
6103	0.1385622544
6104	0.13854584
6105	0.138517754
6106	0.1385064701
6107	0.1384800394
6108	0.1384556166
6109	0.1384264507
6110	0.1384025085
6111	0.138364174
6112	0.1383412933
6113	0.1383280588
6114	0.1383136
6115	0.1382973287
6116	0.1382622573
6117	0.1382412627
6118	0.1382177193
6119	0.1381911965
6120	0.1381707519
6121	0.1381440749
6122	0.1381187236
6123	0.1380894015
6124	0.1380658068
6125	0.1380442198
6126	0.1380199913
6127	0.1380033958
6128	0.1379896579
6129	0.1379634325
6130	0.1379337832
6131	0.1379042386
6132	0.1378914569
6133	0.1378727638
6134	0.1378623937
6135	0.1378310288
6136	0.1378047374
6137	0.1377784733
6138	0.1377659334
6139	0.1377463684
6140	0.1377372548
6141	0.1377084462
6142	0.1376776584
6143	0.1376667921
6144	0.1376357719
6145	0.1376082497
6146	0.1375820837
6147	0.137564714
6148	0.1375375313
6149	0.1375111589
6150	0.1374898797
6151	0.1374691308
6152	0.1374481251
6153	0.1374222083
6154	0.1373968033
6155	0.1373705312
6156	0.1373572283
6157	0.1373367622
6158	0.1373167307
6159	0.1372900122
6160	0.1372799588
6161	0.1372527864
6162	0.1372294312
6163	0.1372169781
6164	0.137180139
6165	0.1371637489
6166	0.1371347729
6167	0.1371119534
6168	0.1370902617
6169	0.1370632243
6170	0.1370578469
6171	0.1370286422
6172	0.1370104809
6173	0.1369901319
6174	0.1369655276
6175	0.1369421359
6176	0.1369220549
6177	0.1369123728
6178	0.1368931207
6179	0.1368601494
6180	0.1368429897
6181	0.1368368095
6182	0.1368081451
6183	0.1367824734
6184	0.1367739823
6185	0.1367489612
6186	0.136731208
6187	0.1367281762
6188	0.1367114551
6189	0.1366852502
6190	0.1366628371
6191	0.1366415915
6192	0.1366151543
6193	0.1365968359
6194	0.1365641149
6195	0.1365353135
6196	0.1365052979
6197	0.1364817719
6198	0.1364649702
6199	0.1364424635
6200	0.136432941
6201	0.136421413
6202	0.1363875155
6203	0.1363748406
6204	0.1363495864
6205	0.1363380557
6206	0.1363164629
6207	0.1362972684
6208	0.1362780495
6209	0.1362468454
6210	0.1362291322
6211	0.1362096845
6212	0.1361872411
6213	0.1361625469
6214	0.136141689
6215	0.1361193748
6216	0.1360981177
6217	0.1360682804
6218	0.1360486933
6219	0.1360136833
6220	0.1359910372
6221	0.135973706
6222	0.135953607
6223	0.1359266686
6224	0.135901878
6225	0.1358867056
6226	0.1358683656
6227	0.1358462026
6228	0.1358259026
6229	0.1357969396
6230	0.1357707692
6231	0.1357507294
6232	0.1357241099
6233	0.135703748
6234	0.1356809243
6235	0.1356626395
6236	0.1356349342
6237	0.1356099422
6238	0.1355915367
6239	0.1355648194
6240	0.1355279514
6241	0.1355012563
6242	0.1354795827
6243	0.1354588983
6244	0.1354312522
6245	0.1354157094
6246	0.1353927538
6247	0.1353754385
6248	0.1353498246
6249	0.1353319451
6250	0.1353157558
6251	0.1352881477
6252	0.1352665269
6253	0.1352345242
6254	0.1352152481
6255	0.1351913895
6256	0.1351810182
6257	0.1351590427
6258	0.1351388851
6259	0.1351141478
6260	0.1350902968
6261	0.1350715414
6262	0.1350467835
6263	0.1350236254
6264	0.1350137434
6265	0.134991362
6266	0.1349684339
6267	0.1349391003
6268	0.1349086168
6269	0.1349022306
6270	0.1348776428
6271	0.1348504222
6272	0.1348169272
6273	0.1347909157
6274	0.1347653381
6275	0.1347360591
6276	0.1347111206
6277	0.1346926758
6278	0.1346740929
6279	0.134655775
6280	0.1346448479
6281	0.1346204637
6282	0.1345972438
6283	0.1345722266
6284	0.1345425915
6285	0.1345156945
6286	0.134505532
6287	0.1344791093
6288	0.1344645604
6289	0.1344454344
6290	0.1344354876
6291	0.1344015874
6292	0.1343785706
6293	0.1343587357
6294	0.1343390715
6295	0.1343117836
6296	0.1342978287
6297	0.1342650274
6298	0.1342409432
6299	0.1342223655
6300	0.1342012798
6301	0.1341868075
6302	0.1341664717
6303	0.1341593005
6304	0.1341515586
6305	0.1341332566
6306	0.1341161192
6307	0.1340952825
6308	0.134075468
6309	0.1340484352
6310	0.1340224497
6311	0.1339970283
6312	0.1339772202
6313	0.1339554647
6314	0.1339329683
6315	0.1338944703
6316	0.1338765786
6317	0.1338651957
6318	0.1338420777
6319	0.133839162
6320	0.1338282247
6321	0.1338108645
6322	0.1337914247
6323	0.1337809214
6324	0.1337490866
6325	0.1337187211
6326	0.1336908507
6327	0.1336631406
6328	0.1336461423
6329	0.1336237797
6330	0.1336072106
6331	0.1335826949
6332	0.1335629376
6333	0.1335402954
6334	0.1335141832
6335	0.1334913157
6336	0.1334689863
6337	0.133433359
6338	0.1334175187
6339	0.1333977223
6340	0.1333721011
6341	0.1333562538
6342	0.133327616
6343	0.1332997628
6344	0.1332722266
6345	0.1332562349
6346	0.1332420744
6347	0.1332188187
6348	0.1331982301
6349	0.1331757102
6350	0.1331531454
6351	0.1331225309
6352	0.1331099891
6353	0.1330900152
6354	0.1330562572
6355	0.1330407304
6356	0.1330122025
6357	0.1329884207
6358	0.1329733003
6359	0.1329639546
6360	0.1329428978
6361	0.1329296
6362	0.1329144832
6363	0.1328989822
6364	0.1328783227
6365	0.1328478748
6366	0.1328126533
6367	0.1327853537
6368	0.1327751725
6369	0.13275743
6370	0.1327341186
6371	0.1327185013
6372	0.1326976938
6373	0.1326757962
6374	0.1326551642
6375	0.132641656
6376	0.1326218856
6377	0.1325974588
6378	0.1325750588
6379	0.1325471675
6380	0.1325294097
6381	0.1324965758
6382	0.1324767415
6383	0.1324500757
6384	0.1324251367
6385	0.1323965908
6386	0.1323742309
6387	0.1323651098
6388	0.1323374352
6389	0.1323052561
6390	0.1322882437
6391	0.1322676266
6392	0.1322561062
6393	0.1322374909
6394	0.1322158023
6395	0.1321886052
6396	0.132165158
6397	0.1321508553
6398	0.1321401238
6399	0.1321195239
6400	0.1321016299
6401	0.1320786149
6402	0.1320562787
6403	0.1320291942
6404	0.1319995533
6405	0.131973939
6406	0.1319535114
6407	0.1319374667
6408	0.1319157218
6409	0.1318922171
6410	0.1318765168
6411	0.1318524516
6412	0.1318340996
6413	0.131814285
6414	0.131790512
6415	0.1317667127
6416	0.1317453622
6417	0.1317297015
6418	0.1317063939
6419	0.1316914569
6420	0.1316636855
6421	0.1316524263
6422	0.1316377404
6423	0.131612684
6424	0.1315906952
6425	0.1315703378
6426	0.1315564999
6427	0.1315371478
6428	0.1315140589
6429	0.1314966302
6430	0.1314739312
6431	0.1314508801
6432	0.1314250058
6433	0.1313890567
6434	0.1313617488
6435	0.1313482639
6436	0.1313210596
6437	0.1312925914
6438	0.1312655111
6439	0.1312413734
6440	0.1312248803
6441	0.1311874022
6442	0.1311642638
6443	0.1311516792
6444	0.1311311777
6445	0.131111735
6446	0.1310942278
6447	0.1310758872
6448	0.1310561059
6449	0.1310299169
6450	0.1310187494
6451	0.1310073471
6452	0.1309806841
6453	0.1309646377
6454	0.1309321409
6455	0.1309093583
6456	0.1308951956
6457	0.1308713607
6458	0.1308526207
6459	0.1308346922
6460	0.130820566
6461	0.130792223
6462	0.1307693873
6463	0.1307492803
6464	0.1307284424
6465	0.1307093337
6466	0.1306891615
6467	0.1306746046
6468	0.1306513884
6469	0.1306310503
6470	0.1306118393
6471	0.1305992042
6472	0.130592636
6473	0.1305754128
6474	0.1305598078
6475	0.1305441223
6476	0.1305182207
6477	0.1305012339
6478	0.1304838296
6479	0.1304698103
6480	0.1304394308
6481	0.1304195979
6482	0.1303945388
6483	0.1303738124
6484	0.1303618714
6485	0.1303432191
6486	0.1303208425
6487	0.1303008135
6488	0.1302790086
6489	0.130252448
6490	0.130231849
6491	0.1302214208
6492	0.1302005613
6493	0.130163819
6494	0.1301313626
6495	0.1301182939
6496	0.1300936641
6497	0.1300668271
6498	0.1300479549
6499	0.1300271816
6500	0.129994435
6501	0.129967555
6502	0.1299416701
6503	0.1299211247
6504	0.1298858577
6505	0.129879341
6506	0.1298578978
6507	0.12984174
6508	0.1298297163
6509	0.12980994
6510	0.1297854944
6511	0.1297658524
6512	0.1297330582
6513	0.1297207573
6514	0.1296972882
6515	0.129673255
6516	0.1296544354
6517	0.129636242
6518	0.1296221306
6519	0.1296157122
6520	0.1295968469
6521	0.1295799919
6522	0.1295593029
6523	0.1295347681
6524	0.129515296
6525	0.1295024719
6526	0.1294883092
6527	0.1294680055
6528	0.1294522625
6529	0.1294276929
6530	0.1294032795
6531	0.1293807561
6532	0.1293610921
6533	0.1293446383
6534	0.1293226886
6535	0.1292959329
6536	0.129283791
6537	0.1292642915
6538	0.1292271561
6539	0.1292066239
6540	0.1291809653
6541	0.1291547348
6542	0.1291371103
6543	0.1291228001
6544	0.1291007043
6545	0.129068541
6546	0.1290495693
6547	0.1290271134
6548	0.1290033982
6549	0.1289765043
6550	0.1289565206
6551	0.1289291075
6552	0.1289140309
6553	0.1289047407
6554	0.1288876142
6555	0.1288684716
6556	0.1288498318
6557	0.1288282154
6558	0.1288092888
6559	0.1287921273
6560	0.1287771673
6561	0.1287556287
6562	0.1287412657
6563	0.1287165868
6564	0.1287038214
6565	0.1286800413
6566	0.1286576773
6567	0.1286438961
6568	0.1286322639
6569	0.1286084734
6570	0.1285856175
6571	0.1285617211
6572	0.1285404844
6573	0.1285155937
6574	0.1284963067
6575	0.1284699096
6576	0.1284509223
6577	0.1284336446
6578	0.1284088859
6579	0.1283948972
6580	0.1283701386
6581	0.1283623805
6582	0.1283400562
6583	0.1283119709
6584	0.1282928326
6585	0.1282757645
6586	0.1282633248
6587	0.1282404166
6588	0.1282144
6589	0.1281957702
6590	0.1281624583
6591	0.1281423554
6592	0.1281190644
6593	0.1280989965
6594	0.1280845938
6595	0.1280612908
6596	0.1280353866
6597	0.1280107677
6598	0.12799915
6599	0.127984993
6600	0.127963141
6601	0.1279432205
6602	0.1279272035
6603	0.1279099547
6604	0.1279008254
6605	0.1278809491
6606	0.1278549704
6607	0.1278306315
6608	0.1278106957
6609	0.1277863109
6610	0.1277773155
6611	0.1277631769
6612	0.1277372653
6613	0.1277177303
6614	0.1276982955
6615	0.1276801355
6616	0.1276604446
6617	0.1276361165
6618	0.1276193462
6619	0.127605898
6620	0.1275935583
6621	0.1275834301
6622	0.1275721574
6623	0.1275587891
6624	0.1275342397
6625	0.1275072072
6626	0.1274823069
6627	0.127459389
6628	0.1274361844
6629	0.1274209871
6630	0.1274105603
6631	0.1273721293
6632	0.1273602443
6633	0.1273526069
6634	0.1273328534
6635	0.1273206182
6636	0.1273080968
6637	0.1272908047
6638	0.1272702528
6639	0.1272338294
6640	0.1272160623
6641	0.1271884921
6642	0.1271715467
6643	0.1271512575
6644	0.1271272771
6645	0.1271144145
6646	0.1271064106
6647	0.127089361
6648	0.1270654336
6649	0.1270433785
6650	0.1270344098
6651	0.1270129109
6652	0.12699112
6653	0.1269744806
6654	0.1269597345
6655	0.126938716
6656	0.1269214171
6657	0.1269072459
6658	0.126880886
6659	0.126866219
6660	0.1268546169
6661	0.1268356866
6662	0.1268120268
6663	0.1267877995
6664	0.1267736124
6665	0.1267514603
6666	0.1267195802
6667	0.1266991291
6668	0.1266851747
6669	0.1266619359
6670	0.1266459092
6671	0.1266293874
6672	0.1266034314
6673	0.1265783478
6674	0.1265565402
6675	0.1265466711
6676	0.1265247038
6677	0.1265129643
6678	0.1264950672
6679	0.1264809738
6680	0.1264539523
6681	0.1264347149
6682	0.1264220524
6683	0.1264043217
6684	0.1263840283
6685	0.1263693488
6686	0.1263566386
6687	0.1263452517
6688	0.1263300677
6689	0.1263202065
6690	0.1262859278
6691	0.1262704191
6692	0.1262501663
6693	0.1262380612
6694	0.1262103842
6695	0.1261873906
6696	0.1261560669
6697	0.1261426997
6698	0.1261271759
6699	0.1261110939
6700	0.1260926485
6701	0.1260604825
6702	0.1260427685
6703	0.126022099
6704	0.1259990606
6705	0.125980976
6706	0.1259549066
6707	0.1259264134
6708	0.1259152103
6709	0.1259054361
6710	0.1258774307
6711	0.1258519465
6712	0.1258385502
6713	0.1258191354
6714	0.1258034468
6715	0.1257768131
6716	0.1257619582
6717	0.1257442816
6718	0.1257135017
6719	0.1257009636
6720	0.12568174
6721	0.1256626755
6722	0.1256379657
6723	0.1256094912
6724	0.1255942982
6725	0.1255685722
6726	0.1255489003
6727	0.1255326331
6728	0.1255172626
6729	0.1255004475
6730	0.1254785731
6731	0.1254635494
6732	0.1254340196
6733	0.125420246
6734	0.1253839101
6735	0.1253674844
6736	0.1253442195
6737	0.1253129332
6738	0.1253026067
6739	0.1252764024
6740	0.125262797
6741	0.125237189
6742	0.125222439
6743	0.1251975561
6744	0.1251763308
6745	0.1251584009
6746	0.1251336283
6747	0.125109044
6748	0.1250804313
6749	0.1250611889
6750	0.1250385673
6751	0.125021642
6752	0.1250060544
6753	0.1249842621
6754	0.1249669575
6755	0.1249395564
6756	0.1249316804
6757	0.1249079653
6758	0.1248830046
6759	0.1248674478
6760	0.1248403737
6761	0.1248231327
6762	0.1248029085
6763	0.1247765663
6764	0.1247585032
6765	0.124729861
6766	0.1247112576
6767	0.1246999217
6768	0.1246834917
6769	0.1246564146
6770	0.1246378228
6771	0.1246256926
6772	0.1246094783
6773	0.124588525
6774	0.1245658101
6775	0.1245425169
6776	0.1245218001
6777	0.1245065971
6778	0.1244886294
6779	0.1244678063
6780	0.1244607622
6781	0.1244357785
6782	0.1243950568
6783	0.1243685387
6784	0.1243420248
6785	0.1243108336
6786	0.1242877533
6787	0.124272787
6788	0.1242538189
6789	0.1242273125
6790	0.1242215245
6791	0.124209155
6792	0.124197493
6793	0.1241802715
6794	0.1241618672
6795	0.1241324523
6796	0.1241126063
6797	0.1240991913
6798	0.1240874438
6799	0.1240670332
6800	0.124062692
6801	0.1240528923
6802	0.1240369372
6803	0.1240162205
6804	0.1239924865
6805	0.1239726574
6806	0.123948169
6807	0.123930651
6808	0.1239077791
6809	0.1238844612
6810	0.1238645042
6811	0.1238499806
6812	0.123841163
6813	0.1238186854
6814	0.1237958634
6815	0.1237781944
6816	0.1237570321
6817	0.1237428034
6818	0.1237291089
6819	0.1237152528
6820	0.1237008331
6821	0.1236820515
6822	0.1236666073
6823	0.1236465688
6824	0.1236300601
6825	0.1235997509
6826	0.1235897245
6827	0.1235661771
6828	0.1235461748
6829	0.1235187742
6830	0.1234934073
6831	0.1234759269
6832	0.1234496542
6833	0.1234329868
6834	0.1234135483
6835	0.1233953875
